http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/3A8E91F9FBFCB6C7F0BA6E909CAF14DF,Euspilotus (Hesperosaprinus) modestus (Erichson,species,,,,,,Euspilotus,modestus,
http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/6C6515F1028AE8F1A581205D62AF8EB5,Euspilotus (Hesperosaprinus) caesopygus (Marseul),species,,,,,,Euspilotus,caesopygus,
http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/8E359C3F5A38DACA663359106F15A757,Euspilotus (Hesperosaprinus) parenthesis (Schmidt),species,,,,,,Euspilotus,parenthesis,
http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/95E7F903DFEC155150E80B3EDDE33831,Euspilotus (sensu stricto) ornatus (Blanchard),species,,,,,,Euspilotus,ornatus,
http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/A2D7D389448318FF5EAF29FE04491C19,Euspilotus (sensu stricto) patagonicus (Blanchard),species,,,,,,Euspilotus,patagonicus,
http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/D86869D6879650B2BBB7403BFCAF029E,Euspilotus (Hesperosaprinus) strobeli (Steinheil),species,,,,,,Euspilotus,strobeli,
http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/F21D47037F21D8CA11D665B8C5A3002E,Euspilotus (Hesperosaprinus) connectens (Paykull),species,,,,,,Euspilotus,connectens,
http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/F3828A6E002C3AAF9A343BA1A744E386,Euspilotus (Hesperosaprinus) pavidus (Erichson),species,,,,,,Euspilotus,pavidus,
http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/F9443A00B5B5B1F26769B544755E56ED,Hololepta (Leionota) reichii Marseul,species,,,,,,Hololepta,reichii,
http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/31F857BB2BA4080BD7560857B59F422A,Phelister rufinotus Marseul,species,,,,,,Phelister,rufinotus,
http://dx.doi.org/10.3897/zookeys.261.4226,,,"Aballay, Fernando H. & Arriagada, Gerardo & Flores, Gustavo E.",An illustrated key to and diagnoses of the species of Histeridae (Coleoptera) associated with decaying carcasses in Argentina,2013,2010,ZooKeys,61,84,http://treatment.plazi.org/id/8EB8A4C369A1E19FD25D1F304981BB84,Xerosaprinus (Xerosaprinus) diptychus (Marseul),species,,,,,,Xerosaprinus,diptychus,
http://dx.doi.org/10.11646/zootaxa.3860.2.1,,1175-5326,"Aballay, Fernando H. & Chani-Posse, Mariana R.",An illustrated key to and diagnoses of the species of Staphylinidae (Coleoptera) associated with decaying carcasses in Argentina,2014,2010,Zootaxa,101,124,http://treatment.plazi.org/id/0385F373FFA5B44DFF6C7AE2BACC036E,Staphylinidae,family,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,,,
http://dx.doi.org/10.11646/zootaxa.3860.2.1,,1175-5326,"Aballay, Fernando H. & Chani-Posse, Mariana R.",An illustrated key to and diagnoses of the species of Staphylinidae (Coleoptera) associated with decaying carcasses in Argentina,2014,2010,Zootaxa,101,124,http://treatment.plazi.org/id/0385F373FFA1B448FF6C7D02BDBA01F3,Aleochara (Aleochara) bonariensis Lynch,species,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Aleochara,bonariensis,
http://dx.doi.org/10.11646/zootaxa.3860.2.1,,1175-5326,"Aballay, Fernando H. & Chani-Posse, Mariana R.",An illustrated key to and diagnoses of the species of Staphylinidae (Coleoptera) associated with decaying carcasses in Argentina,2014,2010,Zootaxa,101,124,http://treatment.plazi.org/id/0385F373FFA1B448FF6C7F47BA6B0389,Aleochara (Xenochara) puberula Klug,species,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Aleochara,puberula,
http://dx.doi.org/10.11646/zootaxa.3860.2.1,,1175-5326,"Aballay, Fernando H. & Chani-Posse, Mariana R.",An illustrated key to and diagnoses of the species of Staphylinidae (Coleoptera) associated with decaying carcasses in Argentina,2014,2010,Zootaxa,101,124,http://treatment.plazi.org/id/0385F373FFAEB447FF6C79FFBCFA0607,Aleochara (Coprochara) signaticollis Fairmaire and Germain,species,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Aleochara,signaticollis,
http://dx.doi.org/10.11646/zootaxa.3860.2.1,,1175-5326,"Aballay, Fernando H. & Chani-Posse, Mariana R.",An illustrated key to and diagnoses of the species of Staphylinidae (Coleoptera) associated with decaying carcasses in Argentina,2014,2010,Zootaxa,101,124,http://treatment.plazi.org/id/0385F373FFAEB447FF6C7BACBE860082,Anotylus Thomson,genus,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Anotylus,,
http://dx.doi.org/10.11646/zootaxa.3860.2.1,,1175-5326,"Aballay, Fernando H. & Chani-Posse, Mariana R.",An illustrated key to and diagnoses of the species of Staphylinidae (Coleoptera) associated with decaying carcasses in Argentina,2014,2010,Zootaxa,101,124,http://treatment.plazi.org/id/0385F373FFA1B448FF6C784DBAC507FF,Atheta Thomson,genus,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Atheta,,
